gridstep,error
0.4,0.0352328
0.39,0.0497017
0.38,0.0309967
0.37,0.0429084
0.36,0.0466463
0.35,0.0375671
0.34,0.0386066
0.33,0.0427631
0.32,0.0454402
0.31,0.0353433
0.3,0.0378797
0.29,0.0382448
0.28,0.0382192
0.27,0.0377606
0.26,0.0321734
0.25,0.0314702
0.24,0.0310922
0.23,0.0319833
0.22,0.0267246
0.21,0.024796
0.2,0.0227059
0.19,0.0246857
0.18,0.022276
0.17,0.0218586
0.16,0.0220264
0.15,0.0216297
0.14,0.0220571
0.13,0.0178661
0.12,0.0158938
