gridstep,error
0.4,0.0331543
0.39,0.0453339
0.38,0.0270789
0.37,0.0395342
0.36,0.0417828
0.35,0.0325349
0.34,0.0348691
0.33,0.0395227
0.32,0.0417566
0.31,0.0331794
0.3,0.0330981
0.29,0.0349465
0.28,0.0356023
0.27,0.0347939
0.26,0.0287655
0.25,0.0275893
0.24,0.0276399
0.23,0.0297424
0.22,0.0240495
0.21,0.0221
0.2,0.0195562
0.19,0.022156
0.18,0.0201639
0.17,0.0198283
0.16,0.0198913
0.15,0.0202384
0.14,0.0201381
0.13,0.0163471
0.12,0.0143084
