gridstep,error
0.4,0.0862018
0.39,0.0826348
0.38,0.073614
0.37,0.0816501
0.36,0.0784234
0.35,0.0627497
0.34,0.0649546
0.33,0.0725704
0.32,0.0710562
0.31,0.0662821
0.3,0.0652647
0.29,0.0636115
0.28,0.0588681
0.27,0.0607833
0.26,0.0481398
0.25,0.0515939
0.24,0.050449
0.23,0.0565376
0.22,0.0506726
0.21,0.047793
0.2,0.041671
0.19,0.0395075
0.18,0.0369479
0.17,0.0366095
0.16,0.0311278
0.15,0.030984
0.14,0.0317178
0.13,0.0251371
0.12,0.0241609
