gridstep,error
0.4,0.0429147
0.39,0.0448805
0.38,0.0401431
0.37,0.0395147
0.36,0.0387321
0.35,0.0357434
0.34,0.0383319
0.33,0.0369904
0.32,0.0389343
0.31,0.037605
0.3,0.036835
0.29,0.0331578
0.28,0.0359666
0.27,0.0310123
0.26,0.03304
0.25,0.0320718
0.24,0.0311307
0.23,0.0312327
0.22,0.0277021
0.21,0.0287417
0.2,0.0266041
0.19,0.0262219
0.18,0.025573
0.17,0.0253803
0.16,0.0237952
0.15,0.0226454
0.14,0.021846
0.13,0.021035
0.12,0.0194531
