gridstep,error
0.4,0.0207172
0.39,0.0208865
0.38,0.0179353
0.37,0.0161429
0.36,0.0196157
0.35,0.0202307
0.34,0.0158414
0.33,0.0157612
0.32,0.0198264
0.31,0.0132421
0.3,0.0127955
0.29,0.0136761
0.28,0.0133359
0.27,0.012872
0.26,0.0136524
0.25,0.0120283
0.24,0.0115208
0.23,0.0104253
0.22,0.0104635
0.21,0.0101704
0.2,0.00906564
0.19,0.00944564
0.18,0.0083676
0.17,0.00820795
0.16,0.00774357
0.15,0.00707832
0.14,0.00767896
0.13,0.00650308
0.12,0.00648978
