gridstep,error
0.4,0.0413203
0.39,0.0379599
0.38,0.0388721
0.37,0.0410803
0.36,0.0425523
0.35,0.0442672
0.34,0.0419746
0.33,0.0341558
0.32,0.0309319
0.31,0.0338139
0.3,0.0305376
0.29,0.0322726
0.28,0.0326635
0.27,0.0308903
0.26,0.0324683
0.25,0.0277058
0.24,0.0268846
0.23,0.0247083
0.22,0.0231055
0.21,0.0261214
0.2,0.0255257
0.19,0.0218858
0.18,0.0211895
0.17,0.0186043
0.16,0.0187862
0.15,0.0189892
0.14,0.016831
0.13,0.0166145
0.12,0.0150211
