gridstep,error
0.4,0.042249
0.39,0.0445906
0.38,0.0397149
0.37,0.0391108
0.36,0.0384062
0.35,0.0356958
0.34,0.0376891
0.33,0.0367333
0.32,0.0388195
0.31,0.0374176
0.3,0.0366557
0.29,0.0330859
0.28,0.0357207
0.27,0.0308997
0.26,0.0327179
0.25,0.0316092
0.24,0.030933
0.23,0.031088
0.22,0.0273509
0.21,0.0284107
0.2,0.026428
0.19,0.0260722
0.18,0.0253606
0.17,0.025194
0.16,0.0235549
0.15,0.0224807
0.14,0.0216383
0.13,0.0207955
0.12,0.0192542
