gridstep,error
0.4,0.0408387
0.39,0.0363615
0.38,0.0398311
0.37,0.032934
0.36,0.0305613
0.35,0.0326863
0.34,0.0356229
0.33,0.0308608
0.32,0.0312954
0.31,0.0308804
0.3,0.0294818
0.29,0.0309814
0.28,0.0284556
0.27,0.0257284
0.26,0.0340377
0.25,0.024652
0.24,0.0258661
0.23,0.0221406
0.22,0.0214063
0.21,0.0251573
0.2,0.02272
0.19,0.0199455
0.18,0.0206057
0.17,0.0193121
0.16,0.0188926
0.15,0.0187634
0.14,0.0471287
0.13,0.0172098
0.12,0.0164009
