gridstep,error
0.4,0.0125336
0.39,0.0135152
0.38,0.0119327
0.37,0.0161014
0.36,0.0127087
0.35,0.0143837
0.34,0.012274
0.33,0.0124593
0.32,0.0113623
0.31,0.0107871
0.3,0.013709
0.29,0.0113369
0.28,0.00913113
0.27,0.00960179
0.26,0.0101479
0.25,0.00967914
0.24,0.00984496
0.23,0.00778407
0.22,0.00822843
0.21,0.00721278
0.2,0.0081039
0.19,0.00877
0.18,0.00721764
0.17,0.00609012
0.16,0.0051738
0.15,0.00658078
0.14,0.00495774
0.13,0.0046436
0.12,0.00538807
