gridstep,error
0.4,0.0986697
0.39,0.187507
0.38,0.0813332
0.37,0.122021
0.36,0.103595
0.35,0.0771763
0.34,0.100205
0.33,0.1391
0.32,0.173371
0.31,0.20312
0.3,0.0978722
0.29,0.199233
0.28,0.17548
0.27,0.139658
0.26,0.100894
0.25,0.10088
0.24,0.120763
0.23,0.179616
0.22,0.0954496
0.21,0.115231
0.2,0.098215
0.19,0.150531
0.18,0.0942284
0.17,0.0979057
0.16,0.172013
0.15,0.101213
0.14,0.171285
0.13,0.180583
0.12,0.117319
