gridstep,error
0.4,0.0732972
0.39,0.0507599
0.38,0.069714
0.37,0.0879389
0.36,0.0782016
0.35,0.0676375
0.34,0.0647752
0.33,0.0991518
0.32,0.104869
0.31,0.0623305
0.3,0.0911701
0.29,0.0708603
0.28,0.1181
0.27,0.0922072
0.26,0.0835489
0.25,0.111717
0.24,0.0788858
0.23,0.125648
0.22,0.111316
0.21,0.0910702
0.2,0.110761
0.19,0.105568
0.18,0.114653
0.17,0.108155
0.16,0.123253
0.15,0.111641
0.14,0.124233
0.13,0.135526
0.12,0.114278
