gridstep,error
0.4,0.153154
0.39,0.149378
0.38,0.271733
0.37,0.113735
0.36,0.104977
0.35,0.100306
0.34,0.118069
0.33,0.0891452
0.32,0.0767818
0.31,0.0783359
0.3,0.0693542
0.29,0.0596885
0.28,0.0490143
0.27,0.0423384
0.26,0.034608
0.25,0.0324644
0.24,0.0300719
0.23,0.0269276
0.22,0.025276
0.21,0.0239271
0.2,0.0229336
0.19,0.0183736
0.18,0.0168793
0.17,0.0143198
0.16,0.0124447
0.15,0.0112424
0.14,0.00853735
0.13,0.00738236
0.12,0.00545559
