gridstep,error
0.4,0.0784943
0.39,0.0653257
0.38,0.0794917
0.37,0.0581942
0.36,0.0652259
0.35,0.0746195
0.34,0.0907703
0.33,0.0684952
0.32,0.0665201
0.31,0.0705417
0.3,0.0563391
0.29,0.0601971
0.28,0.0526115
0.27,0.0482442
0.26,0.0865882
0.25,0.0502663
0.24,0.0593999
0.23,0.0538776
0.22,0.0428801
0.21,0.0520077
0.2,0.0439993
0.19,0.0375598
0.18,0.0410487
0.17,0.0353882
0.16,0.0385005
0.15,0.037575
0.13,0.0369539
0.12,0.0331013
