gridstep,error
0.4,0.120539
0.39,0.150176
0.38,0.109822
0.37,0.121171
0.36,0.100809
0.35,0.100445
0.34,0.0977014
0.33,0.107762
0.32,0.113868
0.31,0.128603
0.3,0.106717
0.29,0.110557
0.28,0.107149
0.27,0.0807947
0.26,0.139972
0.25,0.0909049
0.24,0.100412
0.23,0.0997454
0.22,0.077097
0.21,0.0786769
0.2,0.084866
0.19,0.070524
0.18,0.0700797
0.17,0.0751538
0.16,0.0641458
0.15,0.0691548
0.14,0.0639981
0.13,0.0656922
0.12,0.0605581
