gridstep,error
0.4,0.11393
0.39,0.147956
0.38,0.104584
0.37,0.118636
0.36,0.100679
0.35,0.0969624
0.34,0.0922055
0.33,0.106372
0.32,0.109483
0.31,0.124676
0.3,0.10224
0.29,0.106228
0.28,0.104613
0.27,0.080717
0.26,0.136865
0.25,0.085575
0.24,0.0986967
0.23,0.0951039
0.22,0.075063
0.21,0.0785693
0.2,0.0853994
0.19,0.0705071
0.18,0.0712034
0.17,0.0747295
0.16,0.0673396
0.15,0.0698119
0.14,0.064573
0.13,0.0639294
0.12,0.0591121
