gridstep,error
0.4,0.0302523
0.39,0.0363928
0.38,0.0281844
0.37,0.0425185
0.36,0.03493
0.35,0.0365602
0.34,0.0282962
0.33,0.0370168
0.32,0.0290387
0.31,0.0343103
0.3,0.0375421
0.29,0.0275389
0.28,0.0241539
0.27,0.034189
0.26,0.024703
0.25,0.0327777
0.24,0.0248837
0.23,0.0221022
0.22,0.0293158
0.21,0.0230987
0.2,0.0319909
0.19,0.0277204
0.18,0.0293353
0.17,0.0263434
0.16,0.0235664
0.15,0.0288789
0.14,0.022206
0.13,0.0242792
0.12,0.0272392
