gridstep,error
0.4,0.0705498
0.39,0.113772
0.38,0.053172
0.37,0.0877983
0.36,0.137746
0.35,0.0812815
0.34,0.0630735
0.33,0.0895476
0.32,0.0823121
0.31,0.0770052
0.3,0.103339
0.29,0.0755789
0.28,0.100396
0.27,0.104766
0.26,0.0774176
0.25,0.0916897
0.24,0.0631802
0.23,0.0775958
0.22,0.0878077
0.21,0.0567432
0.2,0.0556446
0.19,0.0453422
0.18,0.0658537
0.17,0.0898075
0.16,0.0411635
0.15,0.106977
0.14,0.0736297
0.13,0.0376447
0.12,0.0570949
