gridstep,error
0.4,0.0841494
0.39,0.121903
0.38,0.0758774
0.37,0.0763929
0.36,0.0703416
0.35,0.0670886
0.34,0.0755941
0.33,0.0746278
0.32,0.100654
0.31,0.119241
0.3,0.0549592
0.29,0.11197
0.28,0.0902576
0.27,0.0624088
0.26,0.045783
0.25,0.0547923
0.24,0.0488948
0.23,0.082944
0.22,0.04539
0.21,0.0450389
0.2,0.0507334
0.19,0.0530578
0.18,0.0458995
0.17,0.0435755
0.16,0.0605168
0.15,0.047725
0.14,0.053557
0.13,0.0578357
0.12,0.0387227
