gridstep,error
0.4,0.813393
0.39,0.67214
0.38,0.883243
0.37,0.401428
0.36,0.456318
0.35,0.294412
0.34,0.263922
0.33,0.177947
0.32,0.153883
0.31,0.130699
0.3,0.119582
0.29,0.0561426
0.28,0.0579018
0.27,0.0418217
0.26,0.0390121
0.25,0.0374392
0.24,0.0341305
0.23,0.0252925
0.22,0.0235127
0.21,0.0220555
0.2,0.0173935
0.19,0.0157425
0.18,0.01372
0.17,0.0114476
0.16,0.0111574
0.15,0.00942846
0.14,0.00844562
0.13,0.00707113
0.12,0.00583362
