gridstep,error
0.4,0.859331
0.39,1.12192
0.38,1.13645
0.37,1.12999
0.36,0.892035
0.35,0.856618
0.34,0.833429
0.33,0.839614
0.32,0.847275
0.31,0.841691
0.3,0.83912
0.29,0.82874
0.28,0.80746
0.27,0.827769
0.26,0.822204
0.25,0.814386
0.24,0.816717
0.23,0.779295
0.22,0.786492
0.21,0.787405
0.2,0.767471
0.19,0.770802
0.18,0.715651
0.17,0.711468
0.16,0.680871
0.15,0.675553
0.14,0.631127
0.13,0.591276
0.12,0.54397
