gridstep,error
0.4,1.01041
0.39,1.15493
0.38,1.44988
0.37,0.820884
0.36,0.853571
0.35,1.01392
0.34,1.16853
0.33,0.793514
0.32,0.829514
0.31,0.953595
0.3,0.620806
0.29,0.689154
0.28,0.628624
0.27,0.283012
0.26,0.279964
0.25,0.169705
0.24,0.152744
0.23,0.14086
0.22,0.13569
0.21,0.127877
0.2,0.123519
0.19,0.105437
0.18,0.0936599
0.17,0.0846208
0.16,0.0748345
0.15,0.067209
0.14,0.0567427
0.13,0.0453414
0.12,0.03639
