gridstep,error
0.4,0.965366
0.39,0.991115
0.38,1.13144
0.37,0.970863
0.36,1.0283
0.35,0.931152
0.34,0.974088
0.33,0.782709
0.32,0.962664
0.31,0.80347
0.3,0.74662
0.29,0.907575
0.28,0.752377
0.27,0.744802
0.26,0.720262
0.25,0.52297
0.24,0.515913
0.23,0.519943
0.22,0.470158
0.21,0.418767
0.2,0.394068
0.19,0.379884
0.18,0.368667
0.17,0.323152
0.16,0.284192
0.15,0.252124
0.14,0.197079
0.13,0.141279
0.12,0.0852881
