gridstep,error
0.4,0.241602
0.39,0.25984
0.38,0.491076
0.37,0.145255
0.36,0.216111
0.35,0.212042
0.34,0.197628
0.33,0.130603
0.32,0.146032
0.31,0.113096
0.3,0.101834
0.29,0.119952
0.28,0.0994862
0.27,0.0761811
0.26,0.108482
0.25,0.0715298
0.24,0.0743067
0.23,0.0676627
0.22,0.0866822
0.21,0.0625399
0.2,0.0501154
0.19,0.0715747
0.18,0.0537908
0.17,0.0384695
0.16,0.0312142
0.15,0.028886
0.14,0.0126511
0.13,0.00573146
0.12,0.00690032
